No,Year,Month,Day,Hour,PM2.5,DEWP,TEMP,PRES,CBWD,LWS,LS,LR
310,2010,1,13,21,95.00,-19.00,-13.00,1027.00,CV,0.89,0.00,0.00
311,2010,1,13,22,68.00,-18.00,-12.00,1027.00,CV,1.78,0.00,0.00
312,2010,1,13,23,65.00,-18.00,-13.00,1027.00,NE,0.89,0.00,0.00
313,2010,1,14,0,75.00,-18.00,-14.00,1026.00,NE,1.78,0.00,0.00
314,2010,1,14,1,257.00,-20.00,-15.00,1025.00,NE,2.67,0.00,0.00
315,2010,1,14,2,174.00,-20.00,-15.00,1025.00,NW,0.89,0.00,0.00
316,2010,1,14,3,164.00,-20.00,-16.00,1025.00,NW,1.78,0.00,0.00
317,2010,1,14,4,161.00,-20.00,-16.00,1024.00,NW,3.57,0.00,0.00
318,2010,1,14,5,137.00,-21.00,-17.00,1024.00,NW,6.70,0.00,0.00
319,2010,1,14,6,92.00,-19.00,-14.00,1023.00,NW,10.72,0.00,0.00
320,2010,1,14,7,64.00,-21.00,-17.00,1023.00,NW,13.85,0.00,0.00
321,2010,1,14,8,87.00,-19.00,-15.00,1024.00,NW,15.64,0.00,0.00
322,2010,1,14,9,87.00,-19.00,-14.00,1024.00,NW,18.77,0.00,0.00
323,2010,1,14,10,84.00,-18.00,-10.00,1024.00,NW,22.79,0.00,0.00
324,2010,1,14,11,95.00,-17.00,-9.00,1023.00,NW,24.58,0.00,0.00
325,2010,1,14,12,79.00,-16.00,-6.00,1023.00,NW,26.37,0.00,0.00
326,2010,1,14,13,75.00,-17.00,-5.00,1022.00,NW,28.16,0.00,0.00
327,2010,1,14,14,79.00,-16.00,-5.00,1022.00,NW,29.95,0.00,0.00
328,2010,1,14,15,86.00,-15.00,-4.00,1022.00,NW,33.08,0.00,0.00
329,2010,1,14,16,72.00,-16.00,-4.00,1023.00,CV,0.89,0.00,0.00
330,2010,1,14,17,89.00,-15.00,-5.00,1025.00,SE,1.79,0.00,0.00
331,2010,1,14,18,94.00,-14.00,-3.00,1026.00,NW,5.81,0.00,0.00
332,2010,1,14,19,69.00,-16.00,-3.00,1027.00,NW,11.62,0.00,0.00
333,2010,1,14,20,49.00,-15.00,-4.00,1029.00,NW,20.56,0.00,0.00
334,2010,1,14,21,33.00,-16.00,-5.00,1031.00,NW,24.58,0.00,0.00
335,2010,1,14,22,27.00,-17.00,-6.00,1032.00,NE,3.13,0.00,0.00
336,2010,1,14,23,20.00,-18.00,-6.00,1033.00,NE,8.05,0.00,0.00
337,2010,1,15,0,36.00,-19.00,-7.00,1034.00,NE,13.86,0.00,0.00
338,2010,1,15,1,37.00,-17.00,-8.00,1035.00,NW,5.81,0.00,0.00
339,2010,1,15,2,30.00,-18.00,-10.00,1035.00,NW,11.62,0.00,0.00
340,2010,1,15,3,18.00,-19.00,-10.00,1036.00,NW,14.75,0.00,0.00
341,2010,1,15,4,21.00,-19.00,-9.00,1036.00,NW,19.67,0.00,0.00
342,2010,1,15,5,13.00,-19.00,-9.00,1036.00,NE,7.15,0.00,0.00
343,2010,1,15,6,23.00,-20.00,-9.00,1037.00,NE,12.96,0.00,0.00
344,2010,1,15,7,26.00,-19.00,-9.00,1037.00,NE,18.77,0.00,0.00
345,2010,1,15,8,27.00,-19.00,-8.00,1038.00,NE,22.79,0.00,0.00
346,2010,1,15,9,30.00,-19.00,-8.00,1039.00,NE,28.60,0.00,0.00
347,2010,1,15,10,28.00,-19.00,-7.00,1039.00,NE,35.75,0.00,0.00
348,2010,1,15,11,26.00,-18.00,-6.00,1039.00,NE,41.56,0.00,0.00
349,2010,1,15,12,26.00,-18.00,-5.00,1039.00,NE,45.58,0.00,0.00
350,2010,1,15,13,31.00,-17.00,-4.00,1038.00,NW,1.79,0.00,0.00
351,2010,1,15,14,35.00,-16.00,-3.00,1037.00,CV,0.89,0.00,0.00
352,2010,1,15,15,36.00,-17.00,-3.00,1037.00,CV,1.78,0.00,0.00
353,2010,1,15,16,37.00,-17.00,-2.00,1037.00,CV,2.23,0.00,0.00
354,2010,1,15,17,64.00,-15.00,-5.00,1036.00,SE,0.89,0.00,0.00
355,2010,1,15,18,83.00,-15.00,-6.00,1036.00,CV,0.89,0.00,0.00
356,2010,1,15,19,91.00,-15.00,-6.00,1037.00,CV,1.78,0.00,0.00
357,2010,1,15,20,90.00,-14.00,-6.00,1037.00,SE,1.79,0.00,0.00
358,2010,1,15,21,102.00,-14.00,-8.00,1036.00,SE,3.58,0.00,0.00
359,2010,1,15,22,94.00,-14.00,-10.00,1037.00,CV,0.89,0.00,0.00
360,2010,1,15,23,87.00,-15.00,-11.00,1036.00,CV,1.78,0.00,0.00
361,2010,1,16,0,141.00,-15.00,-11.00,1036.00,CV,2.67,0.00,0.00
362,2010,1,16,1,211.00,-16.00,-13.00,1036.00,NE,0.89,0.00,0.00
363,2010,1,16,2,242.00,-16.00,-12.00,1036.00,CV,0.89,0.00,0.00
364,2010,1,16,3,271.00,-16.00,-13.00,1035.00,NE,0.89,0.00,0.00
365,2010,1,16,4,249.00,-15.00,-12.00,1035.00,NE,1.78,0.00,0.00
366,2010,1,16,5,200.00,-14.00,-10.00,1034.00,NW,1.79,0.00,0.00
367,2010,1,16,6,147.00,-15.00,-10.00,1034.00,NW,2.68,0.00,0.00
368,2010,1,16,7,114.00,-15.00,-11.00,1034.00,NW,4.47,0.00,0.00
369,2010,1,16,8,102.00,-15.00,-11.00,1034.00,NW,6.26,0.00,0.00
370,2010,1,16,9,108.00,-14.00,-9.00,1034.00,NW,8.05,0.00,0.00
371,2010,1,16,10,135.00,-14.00,-9.00,1034.00,NW,9.84,0.00,0.00
372,2010,1,16,11,120.00,-13.00,-6.00,1034.00,CV,0.89,0.00,0.00
373,2010,1,16,12,148.00,-13.00,-5.00,1033.00,NW,1.79,0.00,0.00
374,2010,1,16,13,127.00,-12.00,-4.00,1031.00,CV,0.89,0.00,0.00
375,2010,1,16,14,128.00,-12.00,-3.00,1031.00,CV,1.78,0.00,0.00
376,2010,1,16,15,140.00,-12.00,-3.00,1030.00,CV,2.67,0.00,0.00
377,2010,1,16,16,148.00,-11.00,-3.00,1030.00,CV,3.56,0.00,0.00
378,2010,1,16,17,150.00,-11.00,-4.00,1031.00,NE,0.89,0.00,0.00
379,2010,1,16,18,154.00,-12.00,-7.00,1031.00,CV,0.89,0.00,0.00
380,2010,1,16,19,197.00,-12.00,-7.00,1032.00,CV,1.78,0.00,0.00
381,2010,1,16,20,235.00,-12.00,-8.00,1032.00,CV,2.23,0.00,0.00
382,2010,1,16,21,261.00,-12.00,-9.00,1032.00,CV,3.12,0.00,0.00
383,2010,1,16,22,269.00,-13.00,-11.00,1032.00,NW,0.89,0.00,0.00
384,2010,1,16,23,266.00,-14.00,-11.00,1032.00,NW,2.68,0.00,0.00
385,2010,1,17,0,263.00,-15.00,-12.00,1032.00,NW,5.81,0.00,0.00
386,2010,1,17,1,241.00,-14.00,-11.00,1032.00,CV,0.45,0.00,0.00
387,2010,1,17,2,205.00,-14.00,-11.00,1031.00,CV,1.34,0.00,0.00
388,2010,1,17,3,160.00,-14.00,-12.00,1031.00,NW,1.79,0.00,0.00
389,2010,1,17,4,150.00,-14.00,-12.00,1031.00,NW,3.58,0.00,0.00
390,2010,1,17,5,148.00,-14.00,-10.00,1030.00,NW,6.71,0.00,0.00
391,2010,1,17,6,208.00,-14.00,-11.00,1030.00,NW,9.84,0.00,0.00
392,2010,1,17,7,209.00,-15.00,-10.00,1030.00,NW,11.63,0.00,0.00
393,2010,1,17,8,183.00,-13.00,-10.00,1030.00,NW,14.76,0.00,0.00
394,2010,1,17,9,161.00,-13.00,-8.00,1030.00,NW,17.89,0.00,0.00
395,2010,1,17,10,182.00,-12.00,-6.00,1030.00,CV,0.45,0.00,0.00
396,2010,1,17,11,230.00,-11.00,-5.00,1030.00,CV,1.34,0.00,0.00
397,2010,1,17,12,170.00,-11.00,-4.00,1029.00,CV,2.23,0.00,0.00
398,2010,1,17,13,172.00,-11.00,-3.00,1028.00,CV,3.12,0.00,0.00
399,2010,1,17,14,154.00,-10.00,-1.00,1027.00,CV,4.01,0.00,0.00
400,2010,1,17,15,166.00,-11.00,-1.00,1027.00,CV,4.46,0.00,0.00
401,2010,1,17,16,177.00,-10.00,-1.00,1026.00,SE,0.89,0.00,0.00
402,2010,1,17,17,191.00,-10.00,-3.00,1026.00,SE,1.78,0.00,0.00
403,2010,1,17,18,212.00,-10.00,-5.00,1027.00,SE,2.67,0.00,0.00
404,2010,1,17,19,250.00,-10.00,-6.00,1027.00,NE,0.89,0.00,0.00
405,2010,1,17,20,268.00,-11.00,-7.00,1027.00,CV,0.45,0.00,0.00
406,2010,1,17,21,317.00,-10.00,-7.00,1027.00,CV,0.90,0.00,0.00
407,2010,1,17,22,291.00,-11.00,-9.00,1027.00,CV,1.35,0.00,0.00
408,2010,1,17,23,313.00,-12.00,-9.00,1027.00,NE,0.89,0.00,0.00
409,2010,1,18,0,282.00,-12.00,-10.00,1028.00,CV,0.89,0.00,0.00
410,2010,1,18,1,282.00,-13.00,-11.00,1028.00,NW,3.13,0.00,0.00
411,2010,1,18,2,303.00,-11.00,-9.00,1028.00,NW,4.92,0.00,0.00
412,2010,1,18,3,349.00,-13.00,-10.00,1028.00,NW,6.71,0.00,0.00
413,2010,1,18,4,407.00,-13.00,-11.00,1028.00,NW,7.60,0.00,0.00
414,2010,1,18,5,361.00,-13.00,-11.00,1027.00,NE,1.79,0.00,0.00
415,2010,1,18,6,234.00,-14.00,-11.00,1028.00,NW,0.89,0.00,0.00
416,2010,1,18,7,149.00,-14.00,-11.00,1028.00,NW,4.02,0.00,0.00
417,2010,1,18,8,147.00,-14.00,-11.00,1028.00,NW,5.81,0.00,0.00
418,2010,1,18,9,184.00,-11.00,-6.00,1028.00,NW,9.83,0.00,0.00
419,2010,1,18,10,161.00,-10.00,-5.00,1028.00,NW,11.62,0.00,0.00
420,2010,1,18,11,137.00,-9.00,-3.00,1028.00,NW,13.41,0.00,0.00
421,2010,1,18,12,146.00,-8.00,-1.00,1027.00,NW,15.20,0.00,0.00
422,2010,1,18,13,144.00,-9.00,0.00,1026.00,NW,16.99,0.00,0.00
423,2010,1,18,14,154.00,-9.00,1.00,1025.00,NE,1.79,0.00,0.00
424,2010,1,18,15,173.00,-9.00,1.00,1025.00,CV,0.89,0.00,0.00
425,2010,1,18,16,188.00,-8.00,1.00,1025.00,SE,0.89,0.00,0.00
426,2010,1,18,17,203.00,-7.00,-1.00,1025.00,SE,2.68,0.00,0.00
427,2010,1,18,18,233.00,-7.00,-2.00,1025.00,CV,0.89,0.00,0.00
428,2010,1,18,19,408.00,-7.00,-3.00,1025.00,SE,0.89,0.00,0.00
429,2010,1,18,20,435.00,-5.00,-2.00,1026.00,CV,0.89,0.00,0.00
430,2010,1,18,21,403.00,-5.00,-1.00,1026.00,NW,1.79,0.00,0.00
431,2010,1,18,22,360.00,-5.00,-1.00,1026.00,NW,3.58,0.00,0.00
432,2010,1,18,23,402.00,-6.00,-1.00,1026.00,CV,0.89,0.00,0.00
433,2010,1,19,0,358.00,-4.00,-1.00,1025.00,NW,1.79,0.00,0.00
434,2010,1,19,1,383.00,-5.00,-1.00,1024.00,NW,4.92,0.00,0.00
435,2010,1,19,2,332.00,-5.00,-1.00,1024.00,NW,6.71,0.00,0.00
436,2010,1,19,3,274.00,-5.00,-1.00,1023.00,NW,8.50,0.00,0.00
437,2010,1,19,4,256.00,-4.00,-1.00,1022.00,NW,10.29,0.00,0.00
438,2010,1,19,5,302.00,-4.00,-1.00,1021.00,NW,11.18,0.00,0.00
439,2010,1,19,6,330.00,-4.00,-1.00,1021.00,NW,12.07,0.00,0.00
440,2010,1,19,7,367.00,-4.00,-1.00,1021.00,NW,13.86,0.00,0.00
441,2010,1,19,8,297.00,-4.00,0.00,1021.00,CV,0.89,0.00,0.00
442,2010,1,19,9,331.00,-4.00,0.00,1021.00,NW,1.79,0.00,0.00
443,2010,1,19,10,323.00,-4.00,0.00,1021.00,CV,0.89,0.00,0.00
444,2010,1,19,11,339.00,-5.00,1.00,1021.00,NW,1.79,0.00,0.00
445,2010,1,19,12,301.00,-5.00,1.00,1020.00,CV,0.89,0.00,0.00
446,2010,1,19,13,310.00,-4.00,1.00,1019.00,CV,1.34,0.00,0.00
447,2010,1,19,14,305.00,-4.00,1.00,1018.00,NE,0.89,0.00,0.00
448,2010,1,19,15,313.00,-3.00,2.00,1018.00,CV,0.45,0.00,0.00
449,2010,1,19,16,336.00,-3.00,2.00,1018.00,CV,1.34,0.00,0.00
450,2010,1,19,17,357.00,-2.00,2.00,1018.00,NE,0.89,0.00,0.00
451,2010,1,19,18,485.00,-3.00,1.00,1018.00,CV,0.89,0.00,0.00
452,2010,1,19,19,426.00,-3.00,2.00,1020.00,NW,1.79,0.00,0.00
453,2010,1,19,20,403.00,-3.00,1.00,1020.00,NW,4.92,0.00,0.00
454,2010,1,19,21,374.00,-3.00,0.00,1021.00,NW,6.71,0.00,0.00
455,2010,1,19,22,333.00,-3.00,0.00,1021.00,NW,8.50,0.00,0.00
456,2010,1,19,23,343.00,-3.00,1.00,1020.00,NW,11.63,0.00,0.00
457,2010,1,20,0,364.00,-2.00,0.00,1021.00,NW,14.76,0.00,0.00
458,2010,1,20,1,389.00,-2.00,-1.00,1022.00,NW,16.55,0.00,0.00
459,2010,1,20,2,368.00,-4.00,-2.00,1022.00,NW,19.68,0.00,0.00
460,2010,1,20,3,267.00,-2.00,-1.00,1023.00,NW,25.49,0.00,0.00
461,2010,1,20,4,71.00,-3.00,1.00,1023.00,NW,28.62,0.00,0.00
462,2010,1,20,5,81.00,-3.00,0.00,1024.00,NW,31.75,0.00,0.00
463,2010,1,20,6,51.00,-5.00,2.00,1026.00,NW,36.67,0.00,0.00
464,2010,1,20,7,49.00,-9.00,1.00,1027.00,NW,41.59,0.00,0.00
465,2010,1,20,8,44.00,-10.00,0.00,1028.00,NW,48.74,0.00,0.00
466,2010,1,20,9,45.00,-10.00,0.00,1030.00,NW,55.89,0.00,0.00
467,2010,1,20,10,35.00,-11.00,1.00,1032.00,NW,63.04,0.00,0.00
468,2010,1,20,11,29.00,-13.00,0.00,1033.00,NW,71.09,0.00,0.00
469,2010,1,20,12,27.00,-13.00,0.00,1033.00,NW,78.24,0.00,0.00
470,2010,1,20,13,29.00,-13.00,-1.00,1033.00,NE,8.05,0.00,0.00
471,2010,1,20,14,16.00,-13.00,-1.00,1032.00,NW,7.15,0.00,0.00
472,2010,1,20,15,23.00,-15.00,-1.00,1032.00,NE,5.81,0.00,0.00
473,2010,1,20,16,28.00,-14.00,-1.00,1033.00,NW,5.81,0.00,0.00
474,2010,1,20,17,22.00,-15.00,-2.00,1033.00,NW,12.96,0.00,0.00
475,2010,1,20,18,11.00,-16.00,-3.00,1034.00,NW,21.01,0.00,0.00
476,2010,1,20,19,25.00,-17.00,-4.00,1035.00,NW,28.16,0.00,0.00
477,2010,1,20,20,16.00,-19.00,-3.00,1036.00,NW,37.99,0.00,0.00
478,2010,1,20,21,20.00,-18.00,-4.00,1037.00,NW,46.93,0.00,0.00
479,2010,1,20,22,20.00,-19.00,-4.00,1038.00,NW,55.87,0.00,0.00
480,2010,1,20,23,18.00,-19.00,-5.00,1038.00,NW,65.70,0.00,0.00
481,2010,1,21,0,18.00,-20.00,-6.00,1038.00,NW,75.53,0.00,0.00
482,2010,1,21,1,17.00,-20.00,-6.00,1038.00,NW,85.36,0.00,0.00
483,2010,1,21,2,17.00,-20.00,-7.00,1038.00,NW,95.19,0.00,0.00
484,2010,1,21,3,17.00,-22.00,-8.00,1038.00,NW,103.24,0.00,0.00
485,2010,1,21,4,15.00,-23.00,-8.00,1038.00,NW,111.29,0.00,0.00
486,2010,1,21,5,19.00,-24.00,-9.00,1038.00,NW,118.44,0.00,0.00
487,2010,1,21,6,16.00,-24.00,-9.00,1038.00,NW,128.27,0.00,0.00
488,2010,1,21,7,18.00,-25.00,-9.00,1038.00,NW,138.10,0.00,0.00
489,2010,1,21,8,18.00,-25.00,-8.00,1039.00,NW,147.04,0.00,0.00
490,2010,1,21,9,18.00,-25.00,-8.00,1039.00,NW,155.98,0.00,0.00
491,2010,1,21,10,26.00,-22.00,-7.00,1039.00,NW,160.90,0.00,0.00
492,2010,1,21,11,26.00,-22.00,-7.00,1038.00,NE,3.13,0.00,0.00
493,2010,1,21,12,25.00,-22.00,-5.00,1037.00,NW,4.02,0.00,0.00
494,2010,1,21,13,24.00,-21.00,-5.00,1035.00,NE,3.13,0.00,0.00
495,2010,1,21,14,15.00,-21.00,-4.00,1034.00,SE,1.79,0.00,0.00
496,2010,1,21,15,17.00,-20.00,-3.00,1034.00,NE,1.79,0.00,0.00
497,2010,1,21,16,15.00,-21.00,-2.00,1033.00,NW,4.92,0.00,0.00
498,2010,1,21,17,21.00,-20.00,-2.00,1033.00,NW,10.73,0.00,0.00
499,2010,1,21,18,40.00,-20.00,-2.00,1034.00,NW,15.65,0.00,0.00
500,2010,1,21,19,51.00,-19.00,-3.00,1034.00,NW,21.46,0.00,0.00
501,2010,1,21,20,45.00,-19.00,-3.00,1035.00,NW,25.48,0.00,0.00
502,2010,1,21,21,61.00,-17.00,-8.00,1035.00,NE,0.89,0.00,0.00
503,2010,1,21,22,72.00,-18.00,-9.00,1035.00,NW,1.79,0.00,0.00
504,2010,1,21,23,38.00,-18.00,-9.00,1035.00,NW,3.58,0.00,0.00
505,2010,1,22,0,35.00,-18.00,-6.00,1036.00,NW,7.60,0.00,0.00
506,2010,1,22,1,29.00,-20.00,-4.00,1037.00,NW,17.43,0.00,0.00
507,2010,1,22,2,26.00,-21.00,-5.00,1037.00,NW,27.26,0.00,0.00
508,2010,1,22,3,18.00,-21.00,-6.00,1037.00,NW,35.31,0.00,0.00
509,2010,1,22,4,15.00,-20.00,-7.00,1036.00,NW,42.46,0.00,0.00
510,2010,1,22,5,15.00,-20.00,-7.00,1035.00,NW,48.27,0.00,0.00
511,2010,1,22,6,22.00,-20.00,-7.00,1035.00,NW,54.08,0.00,0.00
512,2010,1,22,7,21.00,-20.00,-7.00,1036.00,NW,59.00,0.00,0.00
513,2010,1,22,8,19.00,-19.00,-7.00,1036.00,NW,63.92,0.00,0.00
514,2010,1,22,9,22.00,-20.00,-5.00,1036.00,NW,67.94,0.00,0.00
515,2010,1,22,10,25.00,-19.00,-4.00,1036.00,NW,75.09,0.00,0.00
516,2010,1,22,11,22.00,-19.00,-4.00,1036.00,NW,84.03,0.00,0.00
517,2010,1,22,12,26.00,-19.00,-3.00,1035.00,NW,95.21,0.00,0.00
518,2010,1,22,13,32.00,-18.00,-3.00,1034.00,NW,105.04,0.00,0.00
519,2010,1,22,14,30.00,-19.00,-2.00,1033.00,NW,114.87,0.00,0.00
520,2010,1,22,15,32.00,-18.00,-2.00,1032.00,NW,124.70,0.00,0.00
521,2010,1,22,16,30.00,-18.00,-2.00,1032.00,NW,133.64,0.00,0.00
522,2010,1,22,17,32.00,-18.00,-2.00,1032.00,NW,139.45,0.00,0.00
523,2010,1,22,18,37.00,-18.00,-3.00,1032.00,NW,144.37,0.00,0.00
524,2010,1,22,19,49.00,-17.00,-5.00,1033.00,NW,149.29,0.00,0.00
525,2010,1,22,20,47.00,-18.00,-4.00,1033.00,NW,153.31,0.00,0.00
526,2010,1,22,21,39.00,-17.00,-4.00,1032.00,NW,159.12,0.00,0.00
527,2010,1,22,22,35.00,-17.00,-4.00,1032.00,NW,164.04,0.00,0.00
528,2010,1,22,23,48.00,-17.00,-7.00,1032.00,NW,168.06,0.00,0.00
529,2010,1,23,0,49.00,-17.00,-4.00,1033.00,NW,172.08,0.00,0.00
530,2010,1,23,1,24.00,-17.00,-8.00,1033.00,CV,0.89,0.00,0.00
531,2010,1,23,2,23.00,-17.00,-5.00,1032.00,NW,4.92,0.00,0.00
532,2010,1,23,3,20.00,-18.00,-6.00,1032.00,NW,8.05,0.00,0.00
533,2010,1,23,4,19.00,-18.00,-5.00,1031.00,NW,12.97,0.00,0.00
534,2010,1,23,5,16.00,-18.00,-6.00,1031.00,NW,16.10,0.00,0.00
535,2010,1,23,6,22.00,-18.00,-7.00,1031.00,NW,20.12,0.00,0.00
536,2010,1,23,7,24.00,-18.00,-7.00,1031.00,NW,24.14,0.00,0.00
537,2010,1,23,8,24.00,-18.00,-6.00,1031.00,NW,25.93,0.00,0.00
538,2010,1,23,9,41.00,-18.00,-2.00,1031.00,NW,30.85,0.00,0.00
539,2010,1,23,10,23.00,-17.00,-1.00,1031.00,NW,38.90,0.00,0.00
540,2010,1,23,11,19.00,-17.00,0.00,1030.00,NW,46.95,0.00,0.00
541,2010,1,23,12,15.00,-19.00,1.00,1029.00,NW,55.00,0.00,0.00
542,2010,1,23,13,19.00,-20.00,2.00,1027.00,NW,63.05,0.00,0.00
543,2010,1,23,14,17.00,-19.00,2.00,1025.00,NW,71.10,0.00,0.00
544,2010,1,23,15,17.00,-19.00,3.00,1024.00,NW,79.15,0.00,0.00
545,2010,1,23,16,22.00,-19.00,3.00,1024.00,NW,86.30,0.00,0.00
546,2010,1,23,17,NA,-18.00,2.00,1024.00,NW,91.22,0.00,0.00
547,2010,1,23,18,NA,-18.00,1.00,1024.00,NW,96.14,0.00,0.00
548,2010,1,23,19,NA,-17.00,0.00,1024.00,NW,100.16,0.00,0.00
549,2010,1,23,20,NA,-18.00,0.00,1024.00,SE,1.79,0.00,0.00
550,2010,1,23,21,NA,-15.00,-3.00,1024.00,CV,0.89,0.00,0.00
551,2010,1,23,22,NA,-16.00,0.00,1023.00,NW,1.79,0.00,0.00
552,2010,1,23,23,NA,-16.00,0.00,1023.00,NW,4.92,0.00,0.00
553,2010,1,24,0,NA,-15.00,-2.00,1022.00,NW,6.71,0.00,0.00
554,2010,1,24,1,NA,-14.00,-7.00,1022.00,CV,0.45,0.00,0.00
555,2010,1,24,2,NA,-14.00,-8.00,1021.00,NW,1.79,0.00,0.00
556,2010,1,24,3,NA,-16.00,-11.00,1021.00,NW,3.58,0.00,0.00
557,2010,1,24,4,NA,-14.00,-9.00,1019.00,NW,4.47,0.00,0.00
558,2010,1,24,5,NA,-15.00,-10.00,1019.00,CV,0.89,0.00,0.00
559,2010,1,24,6,NA,-16.00,-12.00,1019.00,SE,0.89,0.00,0.00
560,2010,1,24,7,NA,-15.00,-12.00,1019.00,CV,0.89,0.00,0.00
561,2010,1,24,8,NA,-16.00,-13.00,1019.00,NE,1.79,0.00,0.00
562,2010,1,24,9,NA,-13.00,-7.00,1020.00,CV,0.89,0.00,0.00
563,2010,1,24,10,NA,-12.00,-4.00,1019.00,CV,1.78,0.00,0.00
564,2010,1,24,11,NA,-13.00,0.00,1019.00,CV,2.67,0.00,0.00
565,2010,1,24,12,NA,-16.00,4.00,1018.00,NW,4.02,0.00,0.00
566,2010,1,24,13,NA,-19.00,5.00,1017.00,NW,13.85,0.00,0.00
567,2010,1,24,14,NA,-18.00,5.00,1017.00,NW,22.79,0.00,0.00
568,2010,1,24,15,NA,-19.00,5.00,1017.00,NW,32.62,0.00,0.00
569,2010,1,24,16,NA,-20.00,5.00,1018.00,NW,40.67,0.00,0.00
570,2010,1,24,17,NA,-19.00,3.00,1020.00,NW,49.61,0.00,0.00
571,2010,1,24,18,NA,-18.00,1.00,1023.00,NW,61.68,0.00,0.00
572,2010,1,24,19,NA,-20.00,-1.00,1027.00,NW,76.88,0.00,0.00
573,2010,1,24,20,NA,-20.00,-2.00,1028.00,NW,89.84,0.00,0.00
574,2010,1,24,21,NA,-21.00,-3.00,1029.00,NW,98.78,0.00,0.00
575,2010,1,24,22,NA,-25.00,-4.00,1030.00,NW,113.98,0.00,0.00
576,2010,1,24,23,NA,-26.00,-5.00,1031.00,NW,129.18,0.00,0.00
577,2010,1,25,0,NA,-25.00,-5.00,1031.00,NW,141.25,0.00,0.00
578,2010,1,25,1,NA,-25.00,-6.00,1031.00,NW,150.19,0.00,0.00
579,2010,1,25,2,NA,-24.00,-6.00,1032.00,NW,162.26,0.00,0.00
580,2010,1,25,3,NA,-24.00,-6.00,1033.00,NW,172.09,0.00,0.00
581,2010,1,25,4,NA,-23.00,-6.00,1033.00,NW,181.92,0.00,0.00
582,2010,1,25,5,NA,-22.00,-7.00,1033.00,NW,187.73,0.00,0.00
583,2010,1,25,6,NA,-21.00,-7.00,1033.00,NW,192.65,0.00,0.00
584,2010,1,25,7,NA,-21.00,-7.00,1034.00,NW,196.67,0.00,0.00
585,2010,1,25,8,NA,-21.00,-6.00,1035.00,NW,201.59,0.00,0.00
586,2010,1,25,9,NA,-21.00,-4.00,1036.00,NW,207.40,0.00,0.00
587,2010,1,25,10,NA,-22.00,-3.00,1036.00,NW,216.34,0.00,0.00
588,2010,1,25,11,NA,-22.00,-2.00,1036.00,NW,222.15,0.00,0.00
589,2010,1,25,12,NA,-23.00,-1.00,1035.00,NW,230.20,0.00,0.00
590,2010,1,25,13,NA,-26.00,1.00,1033.00,NW,238.25,0.00,0.00
591,2010,1,25,14,NA,-25.00,2.00,1032.00,NW,245.40,0.00,0.00
592,2010,1,25,15,NA,-25.00,2.00,1031.00,NW,252.55,0.00,0.00
593,2010,1,25,16,NA,-24.00,2.00,1031.00,NW,257.47,0.00,0.00
594,2010,1,25,17,NA,-22.00,1.00,1031.00,SE,4.02,0.00,0.00
595,2010,1,25,18,NA,-19.00,-1.00,1031.00,SE,7.15,0.00,0.00
596,2010,1,25,19,NA,-19.00,-1.00,1031.00,SE,10.28,0.00,0.00
597,2010,1,25,20,NA,-17.00,-4.00,1031.00,SE,12.07,0.00,0.00
598,2010,1,25,21,NA,-18.00,-1.00,1031.00,SE,15.20,0.00,0.00
599,2010,1,25,22,NA,-18.00,-5.00,1030.00,CV,0.89,0.00,0.00
600,2010,1,25,23,NA,-18.00,-3.00,1030.00,SE,3.13,0.00,0.00
601,2010,1,26,0,NA,-16.00,-9.00,1030.00,CV,0.89,0.00,0.00
602,2010,1,26,1,NA,-16.00,-8.00,1029.00,CV,1.78,0.00,0.00
603,2010,1,26,2,NA,-16.00,-11.00,1029.00,CV,2.23,0.00,0.00
604,2010,1,26,3,NA,-16.00,-12.00,1029.00,CV,3.12,0.00,0.00
605,2010,1,26,4,NA,-16.00,-10.00,1028.00,NW,3.13,0.00,0.00
606,2010,1,26,5,NA,-17.00,-10.00,1028.00,NW,4.92,0.00,0.00
607,2010,1,26,6,NA,-17.00,-12.00,1027.00,NW,6.71,0.00,0.00
608,2010,1,26,7,NA,-17.00,-10.00,1027.00,NW,8.50,0.00,0.00
609,2010,1,26,8,NA,-18.00,-13.00,1028.00,NE,1.79,0.00,0.00
610,2010,1,26,9,NA,-16.00,-8.00,1028.00,NW,4.02,0.00,0.00
611,2010,1,26,10,NA,-16.00,-6.00,1027.00,NW,5.81,0.00,0.00
612,2010,1,26,11,NA,-15.00,-3.00,1027.00,CV,0.89,0.00,0.00
613,2010,1,26,12,88.00,-15.00,-1.00,1025.00,SE,1.79,0.00,0.00
614,2010,1,26,13,85.00,-18.00,0.00,1024.00,SE,3.58,0.00,0.00
615,2010,1,26,14,90.00,-19.00,1.00,1023.00,CV,0.89,0.00,0.00
616,2010,1,26,15,127.00,-18.00,2.00,1021.00,SE,1.79,0.00,0.00
617,2010,1,26,16,144.00,-17.00,1.00,1021.00,SE,4.92,0.00,0.00
618,2010,1,26,17,203.00,-14.00,-1.00,1021.00,SE,5.81,0.00,0.00
619,2010,1,26,18,199.00,-13.00,-3.00,1021.00,SE,6.70,0.00,0.00
620,2010,1,26,19,231.00,-13.00,-3.00,1021.00,CV,0.89,0.00,0.00
621,2010,1,26,20,274.00,-11.00,-5.00,1020.00,NE,0.89,0.00,0.00
